1 12 1 3 0 0 0 0 1 , 4
4 5 1 2 0 0 0 0 1 , 1
1 23 1 1 0 0 0 0 1 , 6
1 56 1 1 0 0 0 0 1 , 3
2 48 1 1 0 0 0 0 1 , 2
3 14 0 2 0 0 0 0 1 , 6
2 23 1 1 0 0 0 0 1 , 5
1 48 1 1 0 0 0 0 1 , 2
16 5 1 1 0 0 0 0 1 , 2
2 9 1 1 0 0 0 0 1 , 2
5 10 1 1 0 0 0 0 1 , 5
6 30 1 1 0 0 0 0 1 , 2
4 30 1 2 0 0 0 0 1 , 4
2 15 1 1 0 0 0 0 1 , 6
1 36 1 1 0 0 0 0 1 , 4
6 47 1 3 0 0 0 0 1 , 4
5 20 1 1 0 0 0 0 1 , 3
3 11 1 1 0 0 0 0 1 , 4
4 10 1 2 0 0 0 0 1 , 2
1 10 1 1 0 0 0 0 1 , 2
6 5 1 1 0 0 0 0 1 , 4
1 5 1 1 0 0 0 0 1 , 2
2 10 1 1 0 0 0 0 1 , 6
1 67 1 2 0 0 0 0 1 , 2
1 15 1 1 0 0 0 0 1 , 3
2 1 1 1 0 0 0 0 1 , 5
3 3 1 1 0 0 0 0 1 , 7
1 56 1 4 0 0 0 0 1 , 5
2 16 1 3 0 0 0 0 1 , 2
8 39 1 1 0 0 0 0 1 , 1
0 38 1 1 0 0 0 0 1 , 3
1 25 1 4 0 0 0 0 1 , 8
2 42 1 1 0 0 0 0 1 , 2
1 15 1 1 0 0 0 0 1 , 2
4 42 1 4 0 0 0 0 1 , 7
1 15 1 1 0 0 0 0 1 , 3
4 2 1 1 0 0 0 0 1 , 3
2 48 1 4 0 0 0 0 1 , 5
1 9 1 1 0 0 0 0 1 , 2
6 46 1 1 0 0 0 0 1 , 3
8 31 1 1 0 0 0 0 1 , 1
3 77 1 1 0 0 0 0 1 , 6
1 8 1 1 0 0 0 0 1 , 5
1 8 1 1 0 0 0 0 1 , 4
5 20 1 1 0 0 0 0 1 , 1
1 19 1 1 0 0 0 0 1 , 1
2 10 1 1 0 0 0 0 1 , 5
6 21 1 1 0 0 0 0 1 , 2
2 42 0 3 0 0 0 0 1 , 3
2 2 1 2 0 0 0 0 1 , 4
5 4 0 2 0 0 0 0 1 , 6
3 58 1 1 0 0 0 0 1 , 2
2 77 1 3 0 0 0 0 1 , 4
1 35 1 1 0 0 0 0 1 , 3
2 42 1 2 0 0 0 0 1 , 4
2 7 1 1 0 0 0 0 1 , 2
11 45 1 1 0 0 0 0 1 , 3
4 12 1 1 0 0 0 0 1 , 3
2 64 1 2 0 0 0 0 1 , 4
1 64 1 1 0 0 0 0 1 , 3
2 16 0 2 0 0 0 0 1 , 3
2 6 1 1 0 0 0 0 1 , 5
5 27 1 1 0 0 0 0 1 , 3
4 2 1 1 0 0 0 0 1 , 3
1 12 1 1 0 0 0 0 1 , 3
2 22 1 1 0 0 0 0 1 , 4
6 15 1 2 0 0 0 0 1 , 1
4 2 1 1 0 0 0 0 1 , 3
0 6 1 2 0 0 0 0 1 , 5
0 7 1 3 0 0 0 0 1 , 5
1 3 1 1 0 0 0 0 1 , 2
5 2 1 2 0 0 0 0 1 , 6
8 35 1 1 0 0 0 0 1 , 2
3 7 1 1 0 0 0 0 1 , 7
2 62 1 1 0 0 0 0 1 , 2
3 36 1 1 0 0 0 0 1 , 3
2 23 1 2 0 0 0 0 1 , 3
4 26 1 1 0 0 0 0 1 , 5
10 33 1 1 0 0 0 0 1 , 4
5 27 1 2 0 0 0 0 1 , 2
10 75 1 2 0 0 0 0 1 , 3
1 25 1 2 0 0 0 0 1 , 2
1 2 1 1 0 0 0 0 1 , 5
2 58 1 1 0 0 0 0 1 , 1
5 19 1 1 0 0 0 0 1 , 7
2 7 1 2 0 0 0 0 1 , 6
5 11 1 1 0 0 0 0 1 , 3
4 36 1 1 0 0 0 0 1 , 3
7 31 1 1 0 0 0 0 1 , 2
1 23 1 1 0 0 0 0 1 , 1
2 9 1 1 0 0 0 0 1 , 6
3 10 1 1 0 0 0 0 1 , 3
2 42 1 1 0 0 0 0 1 , 3
1 71 1 4 0 0 0 0 1 , 4
5 3 1 1 0 0 0 0 1 , 3
1 71 0 3 0 0 0 0 1 , 4
6 23 1 2 0 0 0 0 1 , 5
5 1 1 1 0 0 0 0 1 , 4
5 46 1 3 0 0 0 0 1 , 3
1 3 1 1 0 0 0 0 1 , 6
8 35 1 1 0 0 0 0 1 , 1
7 36 1 1 0 0 0 0 1 , 2
2 55 1 1 0 0 0 0 1 , 1
5 11 0 2 0 0 0 0 1 , 4
1 23 1 1 0 0 0 0 1 , 9
2 71 1 1 0 0 0 0 1 , 4
8 61 1 2 0 0 0 0 1 , 6
1 2 1 1 0 0 0 0 1 , 7
1 8 1 1 0 0 0 0 1 , 6
6 43 0 2 0 0 0 0 1 , 2
3 47 1 3 0 0 0 0 1 , 4
1 64 1 2 0 0 0 0 1 , 3
4 19 1 2 0 0 0 0 1 , 6
2 13 1 1 0 0 0 0 1 , 5
2 17 1 1 0 0 0 0 1 , 6
4 6 1 1 0 0 0 0 1 , 2
1 43 1 1 0 0 0 0 1 , 6
0 25 1 1 0 0 0 0 1 , 2
2 15 0 2 0 0 0 0 1 , 5
3 4 1 1 0 0 0 0 1 , 5
2 15 1 1 0 0 0 0 1 , 1
7 37 1 1 0 0 0 0 1 , 3
4 16 0 1 0 0 0 0 1 , 5
5 24 1 1 0 0 0 0 1 , 3
4 36 1 1 0 0 0 0 1 , 2
3 3 1 1 0 0 0 0 1 , 4
3 16 1 2 0 0 0 0 1 , 7
10 8 1 1 0 0 0 0 1 , 8
2 8 1 1 0 0 0 0 1 , 1
6 72 1 1 0 0 0 0 1 , 3
1 7 1 1 0 0 0 0 1 , 6
1 64 1 1 0 0 0 0 1 , 2
5 13 1 2 0 0 0 0 1 , 4
3 26 1 1 0 0 0 0 1 , 4
2 48 1 2 0 0 0 0 1 , 1
2 6 1 1 0 0 0 0 1 , 3
2 33 1 1 0 0 0 0 1 , 4
4 5 1 1 0 0 0 0 1 , 4
2 23 1 1 0 0 0 0 1 , 3
1 61 1 3 0 0 0 0 1 , 3
4 3 1 1 0 0 0 0 1 , 3
3 16 0 2 0 0 0 0 1 , 5
1 3 1 1 0 0 0 0 1 , 6
4 58 1 3 0 0 0 0 1 , 3
2 8 1 1 0 0 0 0 1 , 4
7 56 1 2 0 0 0 0 1 , 1
5 26 1 1 0 0 0 0 1 , 3
3 42 1 1 0 0 0 0 1 , 3
1 67 1 1 0 0 0 0 1 , 3
2 6 1 1 0 0 0 0 1 , 8
4 29 1 1 0 0 0 0 1 , 6
10 26 1 1 0 0 0 0 1 , 3
2 14 1 1 0 0 0 0 1 , 5
2 8 1 1 0 0 0 0 1 , 4
11 61 1 1 0 0 0 0 1 , 2
2 46 1 1 0 0 0 0 1 , 3
3 16 1 1 0 0 0 0 1 , 1
1 10 1 1 0 0 0 0 1 , 6
1 3 0 2 0 0 0 0 1 , 5
4 68 1 2 0 0 0 0 1 , 2
1 6 1 1 0 0 0 0 1 , 7
5 11 1 1 0 0 0 0 1 , 1
1 72 1 3 0 0 0 0 1 , 3
2 30 1 1 0 0 0 0 1 , 3
5 2 0 2 0 0 0 0 1 , 7
7 35 1 2 0 0 0 0 1 , 4
3 29 1 1 0 0 0 0 1 , 3
6 55 1 1 0 0 0 0 1 , 2
2 4 0 1 0 0 0 0 1 , 3
2 3 1 1 0 0 0 0 1 , 4
4 38 1 2 0 0 0 0 1 , 2
4 68 1 2 0 0 0 0 1 , 6
1 56 1 2 0 0 0 0 1 , 5
1 31 1 2 0 0 0 0 1 , 5
2 33 1 5 0 0 0 0 1 , 2
1 71 1 1 0 0 0 0 1 , 5
2 8 1 1 0 0 0 0 1 , 5
5 15 1 1 0 0 0 0 1 , 2
2 12 1 1 0 0 0 0 1 , 3
0 38 1 2 0 0 0 0 1 , 2
2 17 1 1 0 0 0 0 1 , 5
1 68 1 1 0 0 0 0 1 , 2
4 9 1 2 0 0 0 0 1 , 4
1 55 1 1 0 0 0 0 1 , 4
1 7 1 2 0 0 0 0 1 , 3
9 37 1 1 0 0 0 0 1 , 5
6 17 0 2 0 0 0 0 1 , 3
1 71 1 1 0 0 0 0 1 , 4
3 21 1 1 0 0 0 0 1 , 2
4 17 1 1 0 0 0 0 1 , 2
2 56 1 2 0 0 0 0 1 , 3
1 54 1 1 0 0 0 0 1 , 2
3 6 1 1 0 0 0 0 1 , 3
2 1 0 1 0 0 0 0 1 , 4
3 77 1 2 0 0 0 0 1 , 3
3 6 1 1 0 0 0 0 1 , 7
4 36 1 1 0 0 0 0 1 , 2
7 3 1 1 0 0 0 0 1 , 2
11 13 1 1 0 0 0 0 1 , 2
1 8 1 1 0 0 0 0 1 , 5
6 12 1 1 0 0 0 0 1 , 2
2 35 1 1 0 0 0 0 1 , 4
1 61 1 2 0 0 0 0 1 , 2
1 58 0 4 0 0 0 0 1 , 6
6 61 1 1 0 0 0 0 1 , 1
4 6 1 2 0 0 0 0 1 , 5
7 13 1 1 0 0 0 0 1 , 2
2 14 1 3 0 0 0 0 1 , 6
2 8 1 2 0 0 0 0 1 , 7
3 3 1 1 0 0 0 0 1 , 4
4 12 1 1 0 0 0 0 1 , 3
1 38 1 4 0 0 0 0 1 , 3
1 19 1 1 0 0 0 0 1 , 2
3 17 1 1 0 0 0 0 1 , 3
10 39 1 1 0 0 0 0 1 , 1
4 15 1 2 0 0 0 0 1 , 6
1 4 1 1 0 0 0 0 1 , 5
4 35 1 2 0 0 0 0 1 , 1
1 43 1 2 0 0 0 0 1 , 3
4 47 1 2 0 0 0 0 1 , 3
4 15 0 2 0 0 0 0 1 , 6
1 45 0 2 0 0 0 0 1 , 6
6 6 1 1 0 0 0 0 1 , 4
3 8 1 1 0 0 0 0 1 , 3
6 13 1 2 0 0 0 0 1 , 2
1 25 0 2 0 0 0 0 1 , 3
6 27 1 1 0 0 0 0 1 , 3
2 38 1 3 0 0 0 0 1 , 5
1 30 1 2 0 0 0 0 1 , 6
4 19 1 3 0 0 0 0 1 , 2
1 14 1 2 0 0 0 0 1 , 5
1 7 1 1 0 0 0 0 1 , 2
2 11 1 1 0 0 0 0 1 , 2
1 17 1 1 0 0 0 0 1 , 5
2 45 1 1 0 0 0 0 1 , 2
1 6 1 1 0 0 0 0 1 , 6
1 43 1 1 0 0 0 0 1 , 2
5 14 1 1 0 0 0 0 1 , 4
2 26 1 1 0 0 0 0 1 , 4
3 19 1 2 0 0 0 0 1 , 5
5 27 1 3 0 0 0 0 1 , 6
2 15 1 2 0 0 0 0 1 , 5
2 23 0 2 0 0 0 0 1 , 4
1 14 1 3 0 0 0 0 1 , 4
5 43 1 1 0 0 0 0 1 , 4
2 2 1 1 0 0 0 0 1 , 4
1 9 1 1 0 0 0 0 1 , 6
2 38 1 1 0 0 0 0 1 , 1
5 12 1 1 0 0 0 0 1 , 3
8 26 1 2 0 0 0 0 1 , 2
3 13 1 1 0 0 0 0 1 , 5
3 9 1 2 0 0 0 0 1 , 4
1 10 1 2 0 0 0 0 1 , 3
2 7 1 1 0 0 0 0 1 , 7
4 20 0 1 0 0 0 0 1 , 3
1 48 1 1 0 0 0 0 1 , 1
2 62 1 1 0 0 0 0 1 , 2
2 2 0 1 0 0 0 0 1 , 6
1 27 1 1 0 0 0 0 1 , 2
4 22 1 2 0 0 0 0 1 , 4
8 13 1 2 0 0 0 0 1 , 5
6 3 1 1 0 0 0 0 1 , 4
7 45 1 1 0 0 0 0 1 , 2
6 31 1 1 0 0 0 0 1 , 2
2 23 1 1 0 0 0 0 1 , 4
0 8 1 1 0 0 0 0 1 , 2
3 37 1 2 0 0 0 0 1 , 6
1 9 1 1 0 0 0 0 1 , 4
2 2 1 2 0 0 0 0 1 , 6
4 6 1 1 0 0 0 0 1 , 4
5 22 1 1 0 0 0 0 1 , 3
1 29 1 1 0 0 0 0 1 , 7
2 19 1 2 0 0 0 0 1 , 3
6 39 1 1 0 0 0 0 1 , 5
3 15 1 1 0 0 0 0 1 , 3
2 3 1 2 0 0 0 0 1 , 5
6 43 1 1 0 0 0 0 1 , 4
3 12 1 1 0 0 0 0 1 , 2
3 4 1 1 0 0 0 0 1 , 4
10 68 1 2 0 0 0 0 1 , 2
2 33 1 1 0 0 0 0 1 , 2
2 7 1 1 0 0 0 0 1 , 4
7 15 1 1 0 0 0 0 1 , 3
2 10 1 1 0 0 0 0 1 , 2
4 39 1 1 0 0 0 0 1 , 5
3 39 1 2 0 0 0 0 1 , 3
6 47 1 2 0 0 0 0 1 , 2
5 39 1 2 0 0 0 0 1 , 5
2 5 1 1 0 0 0 0 1 , 4
1 42 1 1 0 0 0 0 1 , 2
2 48 1 1 0 0 0 0 1 , 2
4 11 1 1 0 0 0 0 1 , 4
2 8 1 1 0 0 0 0 1 , 6
4 15 1 1 0 0 0 0 1 , 3
10 24 1 2 0 0 0 0 1 , 5
6 2 1 1 0 0 0 0 1 , 3
5 1 0 1 0 0 0 0 1 , 4
2 38 1 2 0 0 0 0 1 , 4
1 21 1 1 0 0 0 0 1 , 5
2 47 0 2 0 0 0 0 1 , 5
4 12 1 1 0 0 0 0 1 , 3
2 15 1 2 0 0 0 0 1 , 1
2 6 1 2 0 0 0 0 1 , 5
3 16 1 1 0 0 0 0 1 , 9
4 58 1 1 0 0 0 0 1 , 7
4 72 1 2 0 0 0 0 1 , 3
3 2 1 1 0 0 0 0 1 , 5
1 27 0 2 0 0 0 0 1 , 2
5 11 0 2 0 0 0 0 1 , 2
4 10 1 1 0 0 0 0 1 , 6
1 7 0 1 0 0 0 0 1 , 5
6 37 1 1 0 0 0 0 1 , 3
7 17 1 1 0 0 0 0 1 , 2
1 64 1 2 0 0 0 0 1 , 3
3 5 1 1 0 0 0 0 1 , 7
6 25 1 1 0 0 0 0 1 , 3
7 39 1 1 0 0 0 0 1 , 2
1 17 1 2 0 0 0 0 1 , 7
2 16 1 1 0 0 0 0 1 , 5
3 9 1 1 0 0 0 0 1 , 2
1 13 1 1 0 0 0 0 1 , 5
4 36 1 1 0 0 0 0 1 , 3
1 9 1 1 0 0 0 0 1 , 5
2 7 1 1 0 0 0 0 1 , 6
5 11 1 1 0 0 0 0 1 , 2
4 2 1 1 0 0 0 0 1 , 4
8 35 1 1 0 0 0 0 1 , 2
5 37 1 1 0 0 0 0 1 , 4
5 75 1 1 0 0 0 0 1 , 5
2 4 1 1 0 0 0 0 1 , 5
2 62 1 1 0 0 0 0 1 , 2
3 15 1 2 0 0 0 0 1 , 4
2 16 0 2 0 0 0 0 1 , 4
1 8 1 2 0 0 0 0 1 , 5
2 38 1 4 0 0 0 0 1 , 4
0 7 1 1 0 0 0 0 1 , 2
6 15 1 1 0 0 0 0 1 , 4
1 26 1 1 0 0 0 0 1 , 4
10 29 1 1 0 0 0 0 1 , 1
3 2 1 1 0 0 0 0 1 , 5
1 9 0 1 0 0 0 0 1 , 7
2 20 1 2 0 0 0 0 1 , 3
1 38 1 1 0 0 0 0 1 , 4
6 56 1 2 0 0 0 0 1 , 2
4 43 1 1 0 0 0 0 1 , 6
9 68 1 1 0 0 0 0 1 , 3
5 12 1 2 0 0 0 0 1 , 3
6 4 0 2 0 0 0 0 1 , 6
2 45 1 2 0 0 0 0 1 , 3
1 7 1 1 0 0 0 0 1 , 2
4 38 1 1 0 0 0 0 1 , 6
1 23 1 1 0 0 0 0 1 , 5
0 5 1 1 0 0 0 0 1 , 2
5 62 1 2 0 0 0 0 1 , 1
5 17 1 1 0 0 0 0 1 , 3
1 7 1 1 0 0 0 0 1 , 3
1 64 1 2 0 0 0 0 1 , 4
5 19 1 1 0 0 0 0 1 , 2
3 42 1 2 0 0 0 0 1 , 6
2 1 1 1 0 0 0 0 1 , 4
4 16 1 2 0 0 0 0 1 , 5
2 1 1 1 0 0 0 0 1 , 5
1 7 1 1 0 0 0 0 1 , 5
1 21 1 1 0 0 0 0 1 , 8
7 27 1 1 0 0 0 0 1 , 4
7 35 1 1 0 0 0 0 1 , 2
3 13 1 1 0 0 0 0 1 , 6
2 14 1 2 0 0 0 0 1 , 3
4 19 0 2 0 0 0 0 1 , 2
4 29 1 2 0 0 0 0 1 , 2
5 19 1 2 0 0 0 0 1 , 6
2 58 1 1 0 0 0 0 1 , 2
2 54 1 1 0 0 0 0 1 , 5
4 6 1 1 0 0 0 0 1 , 5
4 2 1 1 0 0 0 0 1 , 4
2 67 1 2 0 0 0 0 1 , 1
2 3 0 2 0 0 0 0 1 , 3
4 15 1 1 0 0 0 0 1 , 2
6 19 1 1 0 0 0 0 1 , 2
1 12 1 1 0 0 0 0 1 , 3
1 2 1 1 0 0 0 0 1 , 4
4 19 1 1 0 0 0 0 1 , 3
1 2 1 1 0 0 0 0 1 , 4
2 4 1 1 0 0 0 0 1 , 6
1 71 1 2 0 0 0 0 1 , 2
2 2 1 1 0 0 0 0 1 , 6
2 25 1 3 0 0 0 0 1 , 6
1 71 1 2 0 0 0 0 1 , 1
2 36 1 1 0 0 0 0 1 , 7
2 21 1 2 0 0 0 0 1 , 3
2 23 1 2 0 0 0 0 1 , 4
1 19 1 1 0 0 0 0 1 , 3
2 5 0 2 0 0 0 0 1 , 3
7 77 1 2 0 0 0 0 1 , 4
3 18 1 1 0 0 0 0 1 , 6
5 58 0 2 0 0 0 0 1 , 2
4 42 1 1 0 0 0 0 1 , 2
2 24 1 2 0 0 0 0 1 , 3
6 18 1 1 0 0 0 0 1 , 2
2 19 1 1 0 0 0 0 1 , 3
3 5 1 3 0 0 0 0 1 , 5
8 68 1 1 0 0 0 0 1 , 2
4 10 1 4 0 0 0 0 1 , 6
1 25 1 1 0 0 0 0 1 , 3
5 47 1 1 0 0 0 0 1 , 3
6 16 1 1 0 0 0 0 1 , 1
2 5 1 1 0 0 0 0 1 , 4
0 25 0 2 0 0 0 0 1 , 4
2 2 1 1 0 0 0 0 1 , 4
4 42 1 2 0 0 0 0 1 , 3
1 14 1 2 0 0 0 0 1 , 3
4 3 1 1 0 0 0 0 1 , 7
1 23 1 1 0 0 0 0 1 , 5
0 6 1 1 0 0 0 0 1 , 5
3 9 1 1 0 0 0 0 1 , 2
2 55 1 1 0 0 0 0 1 , 1
2 2 1 1 0 0 0 0 1 , 6
1 4 1 2 0 0 0 0 1 , 6
4 14 1 1 0 0 0 0 1 , 2
1 64 1 2 0 0 0 0 1 , 6
1 5 0 1 0 0 0 0 1 , 3
8 17 1 1 0 0 0 0 1 , 2
5 11 1 2 0 0 0 0 1 , 3
2 29 1 2 0 0 0 0 1 , 2
9 77 1 2 0 0 0 0 1 , 2
2 56 1 2 0 0 0 0 1 , 3
10 27 1 1 0 0 0 0 1 , 2
4 12 1 1 0 0 0 0 1 , 8
2 16 0 2 0 0 0 0 1 , 2
1 30 1 1 0 0 0 0 1 , 3
3 7 1 1 0 0 0 0 1 , 5
1 23 1 1 0 0 0 0 1 , 6
3 8 1 1 0 0 0 0 1 , 4
2 23 1 2 0 0 0 0 1 , 5
4 15 1 2 0 0 0 0 1 , 2
1 38 1 1 0 0 0 0 1 , 3
2 8 1 1 0 0 0 0 1 , 3
2 56 1 2 0 0 0 0 1 , 2
2 9 1 1 0 0 0 0 1 , 2
1 30 1 2 0 0 0 0 1 , 5
4 1 0 1 0 0 0 0 1 , 3
6 27 1 2 0 0 0 0 1 , 4
2 20 1 2 0 0 0 0 1 , 4
3 10 1 2 0 0 0 0 1 , 4
5 2 1 1 0 0 0 0 1 , 6
0 7 1 2 0 0 0 0 1 , 2
3 19 1 1 0 0 0 0 1 , 1
3 11 1 1 0 0 0 0 1 , 4
2 46 1 1 0 0 0 0 1 , 2
1 16 1 1 0 0 0 0 1 , 4
2 6 0 1 0 0 0 0 1 , 5
2 36 1 1 0 0 0 0 1 , 2
2 6 1 1 0 0 0 0 1 , 2
1 4 1 1 0 0 0 0 1 , 6
4 2 1 1 0 0 0 0 1 , 5
1 37 1 1 0 0 0 0 1 , 2
4 11 1 2 0 0 0 0 1 , 5
2 64 1 2 0 0 0 0 1 , 4
8 75 1 3 0 0 0 0 1 , 2
4 5 1 1 0 0 0 0 1 , 4
5 72 0 2 0 0 0 0 1 , 2
4 13 1 1 0 0 0 0 1 , 2
4 61 1 1 0 0 0 0 1 , 3
7 61 1 2 0 0 0 0 1 , 2
2 75 1 2 0 0 0 0 1 , 4
2 19 1 2 0 0 0 0 1 , 3
1 23 1 1 0 0 0 0 1 , 3
0 6 1 2 0 0 0 0 1 , 3
2 14 1 1 0 0 0 0 1 , 3
1 15 1 1 0 0 0 0 1 , 3
2 9 1 2 0 0 0 0 1 , 2
3 17 1 2 0 0 0 0 1 , 5
1 14 1 1 0 0 0 0 1 , 5
3 6 1 3 0 0 0 0 1 , 4
6 3 1 1 0 0 0 0 1 , 3
2 56 1 1 0 0 0 0 1 , 2
4 3 1 1 0 0 0 0 1 , 5
2 29 0 2 0 0 0 0 1 , 4
8 17 1 1 0 0 0 0 1 , 2
1 12 1 1 0 0 0 0 1 , 2
2 42 1 1 0 0 0 0 1 , 3
5 77 1 1 0 0 0 0 1 , 2
2 12 1 1 0 0 0 0 1 , 3
1 12 1 1 0 0 0 0 1 , 5
3 31 1 1 0 0 0 0 1 , 3
3 4 1 1 0 0 0 0 1 , 3
4 12 1 1 0 0 0 0 1 , 4
1 56 1 1 0 0 0 0 1 , 2
1 43 1 1 0 0 0 0 1 , 2
10 27 1 1 0 0 0 0 1 , 2
6 72 1 3 0 0 0 0 1 , 2
2 2 1 1 0 0 0 0 1 , 5
5 7 0 2 0 0 0 0 1 , 9
5 12 1 1 0 0 0 0 1 , 2
5 56 1 2 0 0 0 0 1 , 2
1 68 0 2 0 0 0 0 1 , 2
11 72 1 1 0 0 0 0 1 , 1
5 9 0 1 0 0 0 0 1 , 4
1 43 1 3 0 0 0 0 1 , 5
11 37 1 1 0 0 0 0 1 , 4
3 15 1 2 0 0 0 0 1 , 5
3 39 1 1 0 0 0 0 1 , 2
4 8 1 2 0 0 0 0 1 , 4
2 17 1 1 0 0 0 0 1 , 4
5 58 1 1 0 0 0 0 1 , 1
4 8 1 1 0 0 0 0 1 , 2
5 38 1 2 0 0 0 0 1 , 2
1 4 0 2 0 0 0 0 1 , 7
7 17 0 2 0 0 0 0 1 , 2
3 40 1 1 0 0 0 0 1 , 5
2 55 1 2 0 0 0 0 1 , 1
7 20 1 1 0 0 0 0 1 , 5
1 3 0 3 0 0 0 0 1 , 3
1 15 1 1 0 0 0 0 1 , 6
1 12 1 1 0 0 0 0 1 , 3
2 16 0 2 0 0 0 0 1 , 4
2 43 1 1 0 0 0 0 1 , 3
4 10 1 1 0 0 0 0 1 , 2
7 64 1 1 0 0 0 0 1 , 2
2 13 1 1 0 0 0 0 1 , 5
2 46 0 2 0 0 0 0 1 , 3
2 5 1 1 0 0 0 0 1 , 5
1 30 0 2 0 0 0 0 1 , 2
5 6 1 2 0 0 0 0 1 , 8
2 24 1 1 0 0 0 0 1 , 1
2 46 1 2 0 0 0 0 1 , 4
2 8 1 1 0 0 0 0 1 , 6
5 10 0 1 0 0 0 0 1 , 3
6 22 1 3 0 0 0 0 1 , 3
2 54 1 1 0 0 0 0 1 , 2
4 13 1 1 0 0 0 0 1 , 2
8 61 1 1 0 0 0 0 1 , 4
4 56 1 1 0 0 0 0 1 , 6
1 35 1 5 0 0 0 0 1 , 7
7 17 1 2 0 0 0 0 1 , 2
1 17 1 3 0 0 0 0 1 , 5
1 7 1 4 0 0 0 0 1 , 6
4 13 1 1 0 0 0 0 1 , 4
4 10 0 2 0 0 0 0 1 , 3
7 27 1 1 0 0 0 0 1 , 2
2 19 1 1 0 0 0 0 1 , 5
5 9 1 1 0 0 0 0 1 , 2
4 18 1 1 0 0 0 0 1 , 4
4 12 1 1 0 0 0 0 1 , 3
4 27 1 1 0 0 0 0 1 , 6
1 20 1 1 0 0 0 0 1 , 6
3 18 1 1 0 0 0 0 1 , 5
1 68 1 3 0 0 0 0 1 , 4
4 27 1 1 0 0 0 0 1 , 2
2 25 1 1 0 0 0 0 1 , 1
2 20 1 1 0 0 0 0 1 , 4
5 27 1 1 0 0 0 0 1 , 3
1 5 1 2 0 0 0 0 1 , 6
2 25 1 2 0 0 0 0 1 , 3
5 13 1 1 0 0 0 0 1 , 3
3 12 1 2 0 0 0 0 1 , 7
8 36 1 1 0 0 0 0 1 , 3
1 5 1 2 0 0 0 0 1 , 6
1 6 1 3 0 0 0 0 1 , 3
2 58 1 1 0 0 0 0 1 , 4
3 9 1 2 0 0 0 0 1 , 2
4 12 1 3 0 0 0 0 1 , 5
4 23 1 1 0 0 0 0 1 , 3
2 29 0 3 0 0 0 0 1 , 3
4 38 1 1 0 0 0 0 1 , 3
1 38 1 1 0 0 0 0 1 , 2
2 56 1 2 0 0 0 0 1 , 4
4 3 1 1 0 0 0 0 1 , 6
10 75 1 2 0 0 0 0 1 , 4
1 71 1 1 0 0 0 0 1 , 3
3 6 1 2 0 0 0 0 1 , 6
2 23 0 6 0 0 0 0 1 , 2
3 10 1 1 0 0 0 0 1 , 2
2 2 1 2 0 0 0 0 1 , 5
1 3 1 1 0 0 0 0 1 , 6
0 9 1 1 0 0 0 0 1 , 5
0 30 1 1 0 0 0 0 1 , 2
9 64 1 1 0 0 0 0 1 , 2
4 10 1 1 0 0 0 0 1 , 1
1 5 1 1 0 0 0 0 1 , 7
2 13 1 1 0 0 0 0 1 , 3
5 7 1 1 0 0 0 0 1 , 1
1 19 1 1 0 0 0 0 1 , 5
2 16 1 1 0 0 0 0 1 , 2
3 13 1 2 0 0 0 0 1 , 1
4 5 1 1 0 0 0 0 1 , 1
1 71 1 2 0 0 0 0 1 , 3
2 1 0 1 0 0 0 0 1 , 4
2 29 1 1 0 0 0 0 1 , 2
6 27 1 1 0 0 0 0 1 , 2
2 48 1 1 0 0 0 0 1 , 1
3 12 1 5 0 0 0 0 1 , 4
1 7 1 1 0 0 0 0 1 , 3
1 17 1 1 0 0 0 0 1 , 6
8 33 1 1 0 0 0 0 1 , 2
5 18 1 1 0 0 0 0 1 , 3
2 23 1 2 0 0 0 0 1 , 2
2 2 1 1 0 0 0 0 1 , 4
5 12 1 1 0 0 0 0 1 , 5
6 20 1 1 0 0 0 0 1 , 4
1 75 1 1 0 0 0 0 1 , 2
2 64 1 1 0 0 0 0 1 , 2
4 62 1 1 0 0 0 0 1 , 3
22 2 1 1 0 0 0 0 1 , 3
3 16 0 2 0 0 0 0 1 , 3
8 47 1 1 0 0 0 0 1 , 2
1 16 1 2 0 0 0 0 1 , 4
10 1 1 1 0 0 0 0 1 , 5
5 56 1 2 0 0 0 0 1 , 6
1 8 1 2 0 0 0 0 1 , 5
3 5 1 1 0 0 0 0 1 , 4
1 8 1 2 0 0 0 0 1 , 6
4 12 1 1 0 0 0 0 1 , 3
4 14 0 2 0 0 0 0 1 , 3
9 46 1 2 0 0 0 0 1 , 2
2 6 1 2 0 0 0 0 1 , 6
1 22 0 4 0 0 0 0 1 , 5
3 1 1 1 0 0 0 0 1 , 6
3 19 1 1 0 0 0 0 1 , 5
9 26 1 2 0 0 0 0 1 , 2
2 37 1 2 0 0 0 0 1 , 6
1 15 1 1 0 0 0 0 1 , 1
1 23 1 1 0 0 0 0 1 , 2
5 30 1 1 0 0 0 0 1 , 4
1 16 1 1 0 0 0 0 1 , 3
8 24 1 1 0 0 0 0 1 , 2
2 15 1 1 0 0 0 0 1 , 3
12 30 1 2 0 0 0 0 1 , 3
7 17 1 1 0 0 0 0 1 , 3
3 24 1 1 0 0 0 0 1 , 4
2 42 1 1 0 0 0 0 1 , 2
1 29 1 2 0 0 0 0 1 , 3
5 5 1 1 0 0 0 0 1 , 4
3 46 1 3 0 0 0 0 1 , 4
6 39 1 1 0 0 0 0 1 , 2
2 26 1 1 0 0 0 0 1 , 2
